customer_id,company_name,is_active,churned_at,plan_tier,start_date,end_date,sessions,session_duration_sec,feature,date,churn_flag,total_duration,total_sessions,engagement_score,segment
397,EdgeAI,False,2025-03-07 08:35:29,free,2024-10-09,2025-07-26,26,4451,Feature_A,2025-02-26,1,22896,99,327.96000000000004,High
397,EdgeAI,False,2025-03-07 08:35:29,free,2024-10-09,2025-07-26,7,3181,Feature_C,2025-04-06,1,22896,99,327.96000000000004,High
397,EdgeAI,False,2025-03-07 08:35:29,professional,2025-07-26,2025-10-06,26,4451,Feature_A,2025-02-26,1,22896,99,327.96000000000004,High
397,EdgeAI,False,2025-03-07 08:35:29,professional,2025-07-26,2025-10-06,7,3181,Feature_C,2025-04-06,1,22896,99,327.96000000000004,High
397,EdgeAI,False,2025-03-07 08:35:29,professional,2025-10-06,2025-03-07,26,4451,Feature_A,2025-02-26,1,22896,99,327.96000000000004,High
397,EdgeAI,False,2025-03-07 08:35:29,professional,2025-10-06,2025-03-07,7,3181,Feature_C,2025-04-06,1,22896,99,327.96000000000004,High
398,Meta Corp,True,,starter,2023-11-26,,43,1904,Feature_A,2024-04-26,0,6679,110,176.79000000000002,High
398,Meta Corp,True,,starter,2023-11-26,,26,4449,Feature_C,2024-08-27,0,6679,110,176.79000000000002,High
398,Meta Corp,True,,starter,2023-11-26,,41,326,Feature_A,2025-05-03,0,6679,110,176.79000000000002,High
400,Flux Tech,True,,professional,2025-03-22,,44,524,Feature_C,2024-11-11,0,524,44,49.24,Low
401,Core Corp,True,,starter,2024-10-04,,35,2607,Feature_B,2024-06-22,0,7897,69,147.97,High
401,Core Corp,True,,starter,2024-10-04,,26,2053,Feature_A,2024-08-30,0,7897,69,147.97,High
401,Core Corp,True,,starter,2024-10-04,,8,3237,Feature_A,2025-10-08,0,7897,69,147.97,High
402,MetaSystems,True,,starter,2024-11-06,,14,4716,Feature_C,2024-03-01,0,5594,16,71.94,Medium
402,MetaSystems,True,,starter,2024-11-06,,2,878,Feature_C,2026-05-07,0,5594,16,71.94,Medium
403,RiftIO,True,,enterprise,2025-04-04,2025-07-01,34,1542,Feature_A,2024-07-08,0,4626,102,148.26,High
403,RiftIO,True,,enterprise,2025-07-01,2025-09-26,34,1542,Feature_A,2024-07-08,0,4626,102,148.26,High
403,RiftIO,True,,professional,2025-09-26,,34,1542,Feature_A,2024-07-08,0,4626,102,148.26,High
404,Bolt IO,True,,starter,2024-11-24,2025-04-11,49,2630,Feature_A,2024-08-07,0,5260,98,150.6,High
404,Bolt IO,True,,starter,2025-04-11,,49,2630,Feature_A,2024-08-07,0,5260,98,150.6,High
405,GridPlatform,True,,free,2025-08-08,,20,1271,Feature_C,2025-09-01,0,1271,20,32.71,Low
407,MistSolutions,True,,starter,2023-08-10,,17,1225,Feature_C,2024-04-15,0,1225,17,29.25,Low
408,AcmePro,True,,starter,2025-07-24,,18,1559,Feature_B,2024-11-02,0,1559,18,33.59,Low
413,YieldStudio,True,,free,2023-12-09,2024-03-12,40,2425,Feature_C,2025-03-15,0,4850,80,128.5,High
413,YieldStudio,True,,professional,2024-03-12,,40,2425,Feature_C,2025-03-15,0,4850,80,128.5,High
418,KiteGroup,False,2024-10-02 20:40:00,starter,2023-04-30,2024-10-02,32,3778,Feature_A,2025-03-10,1,6930,39,108.3,Medium
418,KiteGroup,False,2024-10-02 20:40:00,starter,2023-04-30,2024-10-02,7,3152,Feature_B,2026-08-21,1,6930,39,108.3,Medium
419,JetStudio,True,,free,2025-08-08,,30,1200,Feature_B,2024-04-01,0,1200,30,42.0,Low
420,Sync Hub,True,,free,2025-01-19,,31,4854,Feature_A,2026-05-30,0,7128,72,143.28,High
420,Sync Hub,True,,free,2025-01-19,,41,2274,Feature_A,2026-08-01,0,7128,72,143.28,High
422,BoltTech,False,2025-10-25 08:50:20,free,2025-08-24,2025-10-25,26,760,Feature_B,2026-05-11,1,760,26,33.6,Low
425,MetaSolutions,True,,enterprise,2025-01-27,,6,3040,Feature_A,2026-02-09,0,3040,6,36.4,Low
432,Hub Platform,True,,starter,2024-03-11,,4,2420,Feature_C,2025-01-29,0,2420,4,28.2,Low
435,Link Hub,False,2025-05-05 02:46:04,starter,2025-01-12,2025-05-05,46,4783,Feature_C,2025-10-15,1,9776,64,161.76,High
435,Link Hub,False,2025-05-05 02:46:04,starter,2025-01-12,2025-05-05,10,2179,Feature_C,2025-10-23,1,9776,64,161.76,High
435,Link Hub,False,2025-05-05 02:46:04,starter,2025-01-12,2025-05-05,8,2814,Feature_B,2026-09-22,1,9776,64,161.76,High
438,EdgeIO,False,2024-12-31 07:38:17,free,2023-03-29,2023-10-28,14,982,Feature_B,2024-09-11,1,10708,90,197.07999999999998,High
438,EdgeIO,False,2024-12-31 07:38:17,free,2023-03-29,2023-10-28,31,4372,Feature_B,2025-09-29,1,10708,90,197.07999999999998,High
438,EdgeIO,False,2024-12-31 07:38:17,starter,2023-10-28,2024-12-31,14,982,Feature_B,2024-09-11,1,10708,90,197.07999999999998,High
438,EdgeIO,False,2024-12-31 07:38:17,starter,2023-10-28,2024-12-31,31,4372,Feature_B,2025-09-29,1,10708,90,197.07999999999998,High
442,Warp AI,True,,professional,2024-07-24,,17,2031,Feature_A,2024-06-03,0,5374,26,79.74000000000001,Medium
442,Warp AI,True,,professional,2024-07-24,,9,3343,Feature_C,2025-02-07,0,5374,26,79.74000000000001,Medium
444,NexusOps,False,2025-06-11 01:28:57,professional,2024-08-20,2025-06-10,25,3371,Feature_C,2024-12-01,1,6742,50,117.42,Medium
444,NexusOps,False,2025-06-11 01:28:57,free,2025-06-10,2025-06-11,25,3371,Feature_C,2024-12-01,1,6742,50,117.42,Medium
445,Pulse Platform,False,2024-12-10 14:31:01,free,2023-06-23,2023-11-12,23,2259,Feature_C,2025-04-11,1,6982,100,169.82,High
445,Pulse Platform,False,2024-12-10 14:31:01,free,2023-06-23,2023-11-12,27,1232,Feature_A,2025-05-31,1,6982,100,169.82,High
445,Pulse Platform,False,2024-12-10 14:31:01,enterprise,2023-11-12,2024-12-10,23,2259,Feature_C,2025-04-11,1,6982,100,169.82,High
445,Pulse Platform,False,2024-12-10 14:31:01,enterprise,2023-11-12,2024-12-10,27,1232,Feature_A,2025-05-31,1,6982,100,169.82,High
447,Beam Software,True,,starter,2024-02-16,,40,2424,Feature_A,2025-10-24,0,2424,40,64.24,Low
449,QuarkGroup,True,,starter,2023-08-07,2023-12-17,13,994,Feature_B,2025-09-20,0,1988,26,45.879999999999995,Low
449,QuarkGroup,True,,free,2023-12-17,,13,994,Feature_B,2025-09-20,0,1988,26,45.879999999999995,Low
450,RushStack,False,2025-03-19 07:02:29,starter,2023-09-04,2025-03-19,24,262,Feature_A,2025-08-10,1,262,24,26.62,Low
453,ArcStudio,False,2025-10-06 10:45:19,starter,2025-08-13,2025-10-23,38,3078,Feature_A,2024-07-29,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,starter,2025-08-13,2025-10-23,29,919,Feature_B,2024-09-18,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,starter,2025-08-13,2025-10-23,13,3459,Feature_A,2025-01-25,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,enterprise,2025-10-23,2025-12-23,38,3078,Feature_A,2024-07-29,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,enterprise,2025-10-23,2025-12-23,29,919,Feature_B,2024-09-18,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,enterprise,2025-10-23,2025-12-23,13,3459,Feature_A,2025-01-25,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,professional,2025-12-23,2025-10-06,38,3078,Feature_A,2024-07-29,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,professional,2025-12-23,2025-10-06,29,919,Feature_B,2024-09-18,1,22368,240,463.68,High
453,ArcStudio,False,2025-10-06 10:45:19,professional,2025-12-23,2025-10-06,13,3459,Feature_A,2025-01-25,1,22368,240,463.68,High
455,HubWorks,True,,professional,2023-01-22,,32,2381,Feature_B,2025-04-14,0,2381,32,55.81,Low
456,VineOps,False,2025-04-02 19:14:20,free,2024-12-02,2025-04-02,33,3325,Feature_A,2024-03-08,1,5076,62,112.75999999999999,Medium
456,VineOps,False,2025-04-02 19:14:20,free,2024-12-02,2025-04-02,29,1751,Feature_A,2025-06-12,1,5076,62,112.75999999999999,Medium
457,Warp Platform,True,,free,2023-10-08,,6,2843,Feature_A,2025-03-20,0,3313,28,61.13,Low
457,Warp Platform,True,,free,2023-10-08,,22,470,Feature_B,2025-09-15,0,3313,28,61.13,Low
460,MistOps,True,,starter,2025-03-29,2025-10-20,8,3288,Feature_C,2024-01-20,0,10676,48,154.76,High
460,MistOps,True,,starter,2025-03-29,2025-10-20,16,2050,Feature_B,2024-09-03,0,10676,48,154.76,High
460,MistOps,True,,professional,2025-10-20,,8,3288,Feature_C,2024-01-20,0,10676,48,154.76,High
460,MistOps,True,,professional,2025-10-20,,16,2050,Feature_B,2024-09-03,0,10676,48,154.76,High
461,Bolt Dynamics,True,,professional,2024-09-24,,5,4383,Feature_C,2025-08-01,0,4383,5,48.83,Low
464,Ion Works,True,,professional,2023-04-08,,43,1789,Feature_A,2024-07-04,0,1789,43,60.89,Low
467,NexusHub,True,,starter,2025-08-03,,40,3471,Feature_C,2024-01-07,0,3471,40,74.71000000000001,Medium
468,Drift Corp,True,,professional,2025-05-16,,2,4746,Feature_C,2026-03-03,0,4746,2,49.46,Low
470,Rift Systems,True,,free,2025-09-05,,17,2230,Feature_B,2024-09-05,0,2230,17,39.3,Low
471,CloudStack,True,,starter,2023-10-17,,47,1220,Feature_B,2024-11-14,0,3205,62,94.05,Medium
471,CloudStack,True,,starter,2023-10-17,,15,1985,Feature_A,2025-07-08,0,3205,62,94.05,Medium
473,VineCloud,True,,starter,2024-02-02,,43,693,Feature_A,2024-07-18,0,693,43,49.93,Low
474,Onyx Corp,True,,starter,2024-06-23,,9,4978,Feature_A,2025-01-28,0,7017,27,97.17,Medium
474,Onyx Corp,True,,starter,2024-06-23,,18,2039,Feature_B,2026-01-03,0,7017,27,97.17,Medium
475,IonOps,True,,free,2024-06-06,2025-01-19,10,4984,Feature_C,2024-01-25,0,17650,68,244.5,High
475,IonOps,True,,free,2024-06-06,2025-01-19,24,3841,Feature_C,2026-08-20,0,17650,68,244.5,High
475,IonOps,True,,professional,2025-01-19,,10,4984,Feature_C,2024-01-25,0,17650,68,244.5,High
475,IonOps,True,,professional,2025-01-19,,24,3841,Feature_C,2026-08-20,0,17650,68,244.5,High
476,WaveAnalytics,False,2024-06-22 09:06:13,starter,2023-02-16,2024-06-22,47,930,Feature_A,2025-06-11,1,3488,82,116.88,Medium
476,WaveAnalytics,False,2024-06-22 09:06:13,starter,2023-02-16,2024-06-22,25,1549,Feature_A,2025-09-04,1,3488,82,116.88,Medium
476,WaveAnalytics,False,2024-06-22 09:06:13,starter,2023-02-16,2024-06-22,10,1009,Feature_B,2026-09-15,1,3488,82,116.88,Medium
477,Vine Group,True,,starter,2024-05-03,,17,2144,Feature_A,2024-09-27,0,2144,17,38.44,Low
478,TidalGroup,False,2023-03-10 16:14:41,starter,2023-01-15,2023-03-10,29,626,Feature_B,2026-05-28,1,626,29,35.26,Low
485,EdgeWorks,True,,starter,2025-02-27,2025-10-12,21,4253,Feature_C,2024-05-08,0,10676,102,208.76,High
485,EdgeWorks,True,,starter,2025-02-27,2025-10-12,30,1085,Feature_A,2026-01-19,0,10676,102,208.76,High
485,EdgeWorks,True,,professional,2025-10-12,,21,4253,Feature_C,2024-05-08,0,10676,102,208.76,High
485,EdgeWorks,True,,professional,2025-10-12,,30,1085,Feature_A,2026-01-19,0,10676,102,208.76,High
488,MetaHQ,True,,free,2023-09-30,,5,1927,Feature_C,2025-01-07,0,5089,13,63.89,Low
488,MetaHQ,True,,free,2023-09-30,,8,3162,Feature_A,2025-09-22,0,5089,13,63.89,Low
489,Warp Hub,True,,free,2024-06-12,,9,343,Feature_B,2024-07-12,0,343,9,12.43,Low
490,ZealLabs,False,2025-05-15 14:58:31,free,2025-02-16,2025-05-12,44,4824,Feature_C,2024-10-25,1,9648,88,184.48000000000002,High
490,ZealLabs,False,2025-05-15 14:58:31,enterprise,2025-05-12,2025-05-15,44,4824,Feature_C,2024-10-25,1,9648,88,184.48000000000002,High
492,NexusGroup,True,,starter,2024-02-04,2024-07-22,7,4721,Feature_B,2025-05-15,0,9442,14,108.42,Medium
492,NexusGroup,True,,starter,2024-07-22,,7,4721,Feature_B,2025-05-15,0,9442,14,108.42,Medium
493,Flow Dev,True,,professional,2025-05-02,2025-08-09,5,1349,Feature_C,2024-03-20,0,2698,10,36.980000000000004,Low
493,Flow Dev,True,,professional,2025-08-09,,5,1349,Feature_C,2024-03-20,0,2698,10,36.980000000000004,Low
497,HiveSystems,False,2025-01-05 01:34:54,free,2024-02-23,2025-01-05,45,3816,Feature_C,2024-10-03,1,6460,85,149.6,High
497,HiveSystems,False,2025-01-05 01:34:54,free,2024-02-23,2025-01-05,40,2644,Feature_C,2025-02-15,1,6460,85,149.6,High
499,AcmeSystems,True,,starter,2024-05-01,,6,761,Feature_A,2025-02-28,0,761,6,13.61,Low
500,WarpDigital,True,,professional,2024-11-11,,4,3062,Feature_C,2025-05-26,0,3062,4,34.620000000000005,Low
502,WarpIO,True,,free,2024-12-23,,37,2759,Feature_A,2025-07-28,0,2759,37,64.59,Medium
503,Bolt Works,False,2024-11-26 20:59:35,starter,2024-07-08,2025-06-24,32,1341,Feature_A,2024-04-14,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,starter,2024-07-08,2025-06-24,9,3146,Feature_C,2024-04-24,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,starter,2024-07-08,2025-06-24,49,1076,Feature_B,2026-05-19,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,starter,2025-06-24,2025-09-24,32,1341,Feature_A,2024-04-14,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,starter,2025-06-24,2025-09-24,9,3146,Feature_C,2024-04-24,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,starter,2025-06-24,2025-09-24,49,1076,Feature_B,2026-05-19,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,professional,2025-09-24,2024-11-26,32,1341,Feature_A,2024-04-14,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,professional,2025-09-24,2024-11-26,9,3146,Feature_C,2024-04-24,1,16689,270,436.89,High
503,Bolt Works,False,2024-11-26 20:59:35,professional,2025-09-24,2024-11-26,49,1076,Feature_B,2026-05-19,1,16689,270,436.89,High
504,Nexus Works,True,,starter,2023-09-22,2024-06-26,47,3908,Feature_C,2026-03-09,0,7816,94,172.16,High
504,Nexus Works,True,,enterprise,2024-06-26,,47,3908,Feature_C,2026-03-09,0,7816,94,172.16,High
505,Mist Ventures,True,,free,2024-07-20,,11,1936,Feature_A,2025-06-19,0,1936,11,30.36,Low
509,WarpNet,True,,professional,2023-05-17,2024-03-25,32,4057,Feature_C,2024-02-20,0,12171,96,217.70999999999998,High
509,WarpNet,True,,professional,2024-03-25,2024-08-20,32,4057,Feature_C,2024-02-20,0,12171,96,217.70999999999998,High
509,WarpNet,True,,professional,2024-08-20,,32,4057,Feature_C,2024-02-20,0,12171,96,217.70999999999998,High
510,RiftSolutions,True,,starter,2025-07-02,,17,4287,Feature_C,2024-08-16,0,4287,17,59.87,Low
511,WaveLogic,False,2025-09-15 10:54:32,free,2025-08-16,2025-09-15,19,4665,Feature_C,2024-01-27,1,10175,63,164.75,High
511,WaveLogic,False,2025-09-15 10:54:32,free,2025-08-16,2025-09-15,20,3988,Feature_A,2025-05-27,1,10175,63,164.75,High
511,WaveLogic,False,2025-09-15 10:54:32,free,2025-08-16,2025-09-15,24,1522,Feature_C,2025-08-30,1,10175,63,164.75,High
512,RiftNet,True,,starter,2023-02-07,,29,492,Feature_C,2024-11-10,0,492,29,33.92,Low
513,AcmeSoftware,True,,free,2025-01-26,,26,2476,Feature_C,2025-01-02,0,4338,63,106.38,Medium
513,AcmeSoftware,True,,free,2025-01-26,,37,1862,Feature_A,2026-04-22,0,4338,63,106.38,Medium
516,DataAnalytics,True,,free,2025-01-25,2025-06-06,34,2260,Feature_B,2025-02-10,0,9722,110,207.22,High
516,DataAnalytics,True,,free,2025-01-25,2025-06-06,21,2601,Feature_A,2026-02-17,0,9722,110,207.22,High
516,DataAnalytics,True,,professional,2025-06-06,,34,2260,Feature_B,2025-02-10,0,9722,110,207.22,High
516,DataAnalytics,True,,professional,2025-06-06,,21,2601,Feature_A,2026-02-17,0,9722,110,207.22,High
517,Tidal Tech,False,2024-04-13 03:20:15,starter,2023-09-11,2024-09-07,42,2495,Feature_C,2026-06-09,1,7485,126,200.85,High
517,Tidal Tech,False,2024-04-13 03:20:15,professional,2024-09-07,2025-02-18,42,2495,Feature_C,2026-06-09,1,7485,126,200.85,High
517,Tidal Tech,False,2024-04-13 03:20:15,enterprise,2025-02-18,2024-04-13,42,2495,Feature_C,2026-06-09,1,7485,126,200.85,High
518,HivePlatform,True,,starter,2023-03-04,2024-01-04,31,3129,Feature_A,2024-09-29,0,8344,92,175.44,High
518,HivePlatform,True,,starter,2023-03-04,2024-01-04,15,1043,Feature_B,2025-09-03,0,8344,92,175.44,High
518,HivePlatform,True,,starter,2024-01-04,,31,3129,Feature_A,2024-09-29,0,8344,92,175.44,High
518,HivePlatform,True,,starter,2024-01-04,,15,1043,Feature_B,2025-09-03,0,8344,92,175.44,High
521,HiveWorks,True,,professional,2023-05-10,2023-10-04,3,2952,Feature_C,2024-03-25,0,5904,6,65.03999999999999,Medium
521,HiveWorks,True,,starter,2023-10-04,,3,2952,Feature_C,2024-03-25,0,5904,6,65.03999999999999,Medium
522,GlowStack,False,2025-10-27 02:48:46,professional,2025-09-20,2025-11-20,41,3797,Feature_A,2025-02-03,1,7594,82,157.94,High
522,GlowStack,False,2025-10-27 02:48:46,professional,2025-11-20,2025-10-27,41,3797,Feature_A,2025-02-03,1,7594,82,157.94,High
524,LinkVentures,False,2025-09-20 15:41:10,free,2025-07-31,2025-09-20,20,2367,Feature_B,2025-12-06,1,2367,20,43.67,Low
525,VertexPro,False,2025-07-23 21:59:08,professional,2024-03-26,2025-02-27,17,3974,Feature_A,2024-05-14,1,22701,147,374.01,High
525,VertexPro,False,2025-07-23 21:59:08,professional,2024-03-26,2025-02-27,32,3593,Feature_B,2024-11-03,1,22701,147,374.01,High
525,VertexPro,False,2025-07-23 21:59:08,starter,2025-02-27,2025-05-10,17,3974,Feature_A,2024-05-14,1,22701,147,374.01,High
525,VertexPro,False,2025-07-23 21:59:08,starter,2025-02-27,2025-05-10,32,3593,Feature_B,2024-11-03,1,22701,147,374.01,High
525,VertexPro,False,2025-07-23 21:59:08,enterprise,2025-05-10,2025-07-23,17,3974,Feature_A,2024-05-14,1,22701,147,374.01,High
525,VertexPro,False,2025-07-23 21:59:08,enterprise,2025-05-10,2025-07-23,32,3593,Feature_B,2024-11-03,1,22701,147,374.01,High
526,Quark Pro,True,,free,2023-01-22,,6,3964,Feature_C,2026-01-02,0,5459,47,101.59,Medium
526,Quark Pro,True,,free,2023-01-22,,41,1495,Feature_B,2026-01-08,0,5459,47,101.59,Medium
532,SyncHQ,True,,starter,2024-01-12,,37,695,Feature_A,2026-03-22,0,695,37,43.95,Low
534,QuarkCloud,True,,starter,2023-01-09,2023-04-20,20,382,Feature_A,2025-12-02,0,764,40,47.64,Low
534,QuarkCloud,True,,professional,2023-04-20,,20,382,Feature_A,2025-12-02,0,764,40,47.64,Low
537,VineLabs,True,,starter,2024-12-08,,28,1798,Feature_C,2026-01-26,0,5219,73,125.19,Medium
537,VineLabs,True,,starter,2024-12-08,,45,3421,Feature_C,2026-08-17,0,5219,73,125.19,Medium
538,IonDigital,True,,free,2023-07-29,2024-03-12,13,4939,Feature_B,2024-10-31,0,9878,26,124.78,Medium
538,IonDigital,True,,professional,2024-03-12,,13,4939,Feature_B,2024-10-31,0,9878,26,124.78,Medium
540,Quest Dev,False,2025-03-03 23:34:29,free,2023-04-24,2025-03-03,28,4833,Feature_B,2025-07-23,1,4833,28,76.33,Medium
541,TidalCorp,True,,starter,2024-04-14,2024-11-15,38,2761,Feature_B,2024-05-12,0,5522,76,131.22,High
541,TidalCorp,True,,enterprise,2024-11-15,,38,2761,Feature_B,2024-05-12,0,5522,76,131.22,High
542,ZenGroup,True,,free,2025-06-21,,33,1849,Feature_A,2025-10-29,0,1849,33,51.489999999999995,Low
543,Nexus Pro,False,2025-10-22 10:02:18,starter,2025-06-10,2025-10-04,30,4728,Feature_C,2026-02-25,1,9456,60,154.56,High
543,Nexus Pro,False,2025-10-22 10:02:18,professional,2025-10-04,2025-10-22,30,4728,Feature_C,2026-02-25,1,9456,60,154.56,High
546,Jade Ops,False,2025-02-04 05:37:36,free,2024-09-13,2025-07-26,26,1111,Feature_A,2025-11-10,1,5694,96,152.94,High
546,Jade Ops,False,2025-02-04 05:37:36,free,2024-09-13,2025-07-26,6,787,Feature_C,2025-12-09,1,5694,96,152.94,High
546,Jade Ops,False,2025-02-04 05:37:36,enterprise,2025-07-26,2025-09-24,26,1111,Feature_A,2025-11-10,1,5694,96,152.94,High
546,Jade Ops,False,2025-02-04 05:37:36,enterprise,2025-07-26,2025-09-24,6,787,Feature_C,2025-12-09,1,5694,96,152.94,High
546,Jade Ops,False,2025-02-04 05:37:36,enterprise,2025-09-24,2025-02-04,26,1111,Feature_A,2025-11-10,1,5694,96,152.94,High
546,Jade Ops,False,2025-02-04 05:37:36,enterprise,2025-09-24,2025-02-04,6,787,Feature_C,2025-12-09,1,5694,96,152.94,High
547,Trek AI,True,,free,2025-01-03,2025-04-21,39,4319,Feature_C,2024-09-22,0,8638,78,164.38,High
547,Trek AI,True,,professional,2025-04-21,,39,4319,Feature_C,2024-09-22,0,8638,78,164.38,High
548,Zeal Logic,True,,starter,2023-07-16,2024-02-12,44,1048,Feature_A,2026-02-28,0,2096,88,108.96000000000001,Medium
548,Zeal Logic,True,,starter,2024-02-12,,44,1048,Feature_A,2026-02-28,0,2096,88,108.96000000000001,Medium
550,Ultra Solutions,True,,starter,2023-10-13,,43,505,Feature_A,2026-06-01,0,2745,83,110.45,Medium
550,Ultra Solutions,True,,starter,2023-10-13,,40,2240,Feature_A,2026-07-02,0,2745,83,110.45,Medium
551,FluxSystems,True,,free,2025-09-22,2025-11-22,40,4207,Feature_C,2024-07-14,0,19611,231,427.11,High
551,FluxSystems,True,,free,2025-09-22,2025-11-22,37,2330,Feature_B,2025-01-31,0,19611,231,427.11,High
551,FluxSystems,True,,free,2025-11-22,2026-01-21,40,4207,Feature_C,2024-07-14,0,19611,231,427.11,High
551,FluxSystems,True,,free,2025-11-22,2026-01-21,37,2330,Feature_B,2025-01-31,0,19611,231,427.11,High
551,FluxSystems,True,,starter,2026-01-21,,40,4207,Feature_C,2024-07-14,0,19611,231,427.11,High
551,FluxSystems,True,,starter,2026-01-21,,37,2330,Feature_B,2025-01-31,0,19611,231,427.11,High
554,Ultra Stack,True,,professional,2023-08-23,,34,2479,Feature_A,2026-05-26,0,2479,34,58.79,Low
557,KeenHQ,True,,enterprise,2024-09-16,2025-07-23,23,3983,Feature_B,2024-05-19,0,11949,69,188.49,High
557,KeenHQ,True,,professional,2025-07-23,2025-09-30,23,3983,Feature_B,2024-05-19,0,11949,69,188.49,High
557,KeenHQ,True,,free,2025-09-30,,23,3983,Feature_B,2024-05-19,0,11949,69,188.49,High
559,VertexDigital,True,,free,2025-08-05,2025-10-10,40,523,Feature_A,2026-03-25,0,1046,80,90.46000000000001,Medium
559,VertexDigital,True,,professional,2025-10-10,,40,523,Feature_A,2026-03-25,0,1046,80,90.46000000000001,Medium
560,FluxCloud,True,,starter,2025-09-07,,6,3732,Feature_A,2025-01-06,0,3732,6,43.32,Low
561,GlowNet,True,,free,2023-02-05,2023-04-15,46,4758,Feature_A,2026-09-17,0,9516,92,187.16,High
561,GlowNet,True,,starter,2023-04-15,,46,4758,Feature_A,2026-09-17,0,9516,92,187.16,High
563,HiveSoftware,True,,starter,2025-01-21,,7,1792,Feature_B,2024-02-03,0,5457,14,68.57,Medium
563,HiveSoftware,True,,starter,2025-01-21,,7,3665,Feature_C,2024-09-10,0,5457,14,68.57,Medium
564,GridStack,True,,free,2023-06-22,2023-10-03,11,166,Feature_A,2024-05-05,0,11955,111,230.55,High
564,GridStack,True,,free,2023-06-22,2023-10-03,26,3819,Feature_A,2024-06-04,0,11955,111,230.55,High
564,GridStack,True,,professional,2023-10-03,2024-03-18,11,166,Feature_A,2024-05-05,0,11955,111,230.55,High
564,GridStack,True,,professional,2023-10-03,2024-03-18,26,3819,Feature_A,2024-06-04,0,11955,111,230.55,High
564,GridStack,True,,professional,2024-03-18,,11,166,Feature_A,2024-05-05,0,11955,111,230.55,High
564,GridStack,True,,professional,2024-03-18,,26,3819,Feature_A,2024-06-04,0,11955,111,230.55,High
565,Xenon Solutions,True,,starter,2023-07-10,,47,2459,Feature_A,2024-02-16,0,2459,47,71.59,Medium
566,QuarkCorp,True,,professional,2023-03-07,2023-05-25,4,1343,Feature_B,2024-02-27,0,8970,58,147.7,High
566,QuarkCorp,True,,professional,2023-03-07,2023-05-25,25,3142,Feature_C,2024-10-18,0,8970,58,147.7,High
566,QuarkCorp,True,,professional,2023-05-25,,4,1343,Feature_B,2024-02-27,0,8970,58,147.7,High
566,QuarkCorp,True,,professional,2023-05-25,,25,3142,Feature_C,2024-10-18,0,8970,58,147.7,High
567,Acme Ops,True,,starter,2025-02-18,,38,3339,Feature_A,2026-08-05,0,3339,38,71.39,Medium
569,Hive Analytics,False,2025-08-11 19:16:25,starter,2024-11-07,2025-02-03,32,2279,Feature_A,2025-04-28,1,4558,64,109.58,Medium
569,Hive Analytics,False,2025-08-11 19:16:25,starter,2025-02-03,2025-08-11,32,2279,Feature_A,2025-04-28,1,4558,64,109.58,Medium
570,VineWorks,True,,professional,2025-08-22,,13,4692,Feature_B,2024-10-19,0,7039,58,128.39,High
570,VineWorks,True,,professional,2025-08-22,,45,2347,Feature_B,2024-11-25,0,7039,58,128.39,High
574,PeakWorks,True,,free,2023-08-17,,39,2554,Feature_A,2026-03-11,0,5178,54,105.78,Medium
574,PeakWorks,True,,free,2023-08-17,,15,2624,Feature_B,2026-05-02,0,5178,54,105.78,Medium
575,VineVentures,False,2025-02-03 00:21:51,free,2023-11-15,2024-04-26,1,4954,Feature_C,2024-11-21,1,19650,50,246.5,High
575,VineVentures,False,2025-02-03 00:21:51,free,2023-11-15,2024-04-26,1,1399,Feature_B,2026-05-13,1,19650,50,246.5,High
575,VineVentures,False,2025-02-03 00:21:51,free,2023-11-15,2024-04-26,23,3472,Feature_B,2026-08-15,1,19650,50,246.5,High
575,VineVentures,False,2025-02-03 00:21:51,enterprise,2024-04-26,2025-02-03,1,4954,Feature_C,2024-11-21,1,19650,50,246.5,High
575,VineVentures,False,2025-02-03 00:21:51,enterprise,2024-04-26,2025-02-03,1,1399,Feature_B,2026-05-13,1,19650,50,246.5,High
575,VineVentures,False,2025-02-03 00:21:51,enterprise,2024-04-26,2025-02-03,23,3472,Feature_B,2026-08-15,1,19650,50,246.5,High
578,TrekVentures,True,,starter,2025-01-03,2025-05-19,38,4311,Feature_A,2024-05-17,0,16322,110,273.22,High
578,TrekVentures,True,,starter,2025-01-03,2025-05-19,17,3850,Feature_C,2025-10-13,0,16322,110,273.22,High
578,TrekVentures,True,,starter,2025-05-19,,38,4311,Feature_A,2024-05-17,0,16322,110,273.22,High
